source_lon,source_lat,theta_rad,boundary_radius
116.8000000000,40.6000000000,0.919235064759,0.549895992719
116.8000060000,40.6000000000,0.919225420943,0.549894549519
116.9000000000,40.6000000000,0.777021877033,0.564062042838
116.9000060000,40.6000000000,0.777014378143,0.564067565392
117.0000000000,40.6000000000,0.666583944249,0.642929888157
117.0999940000,40.6000000000,0.580300034715,0.683705684307
117.1000000000,40.6000000000,0.580295449489,0.683707489981
117.1999940000,40.6000000000,0.511963797131,0.782964262118
117.2000000000,40.6000000000,0.511960136451,0.782968181184
117.3000000000,40.6000000000,0.456980032989,0.846416707013
117.3000060000,40.6000000000,0.456977063277,0.846415764540
117.4000060000,40.6000000000,0.412039072094,0.760089401008
116.0999940000,40.7000000000,2.222364419875,0.460666756885
116.1999940000,40.7000000000,2.090383734849,0.479728269717
116.2000000000,40.7000000000,2.090375115117,0.479729649127
116.3000000000,40.7000000000,1.935109467734,0.519624714764
116.3000060000,40.7000000000,1.935099480016,0.519615591718
116.4000000000,40.7000000000,1.759202491500,0.628118004314
116.4000060000,40.7000000000,1.759191452728,0.628124708113
116.5000000000,40.7000000000,1.570796326795,0.681153003747
116.5999940000,40.7000000000,1.382401200862,0.758663337804
116.6000000000,40.7000000000,1.382390162090,0.758661116185
116.6999940000,40.7000000000,1.206493173574,0.610340430900
116.7000000000,40.7000000000,1.206483185856,0.610337633241
116.8000000000,40.7000000000,1.051217538473,0.588560138011
116.8000060000,40.7000000000,1.051208918741,0.588558274083
116.9000000000,40.7000000000,0.919235466589,0.549896052855
116.9000060000,40.7000000000,0.919228233715,0.549894970446
117.0000000000,40.7000000000,0.809282074348,0.550074520663
117.0999940000,40.7000000000,0.718337348160,0.607019397373
117.1000000000,40.7000000000,0.718332393043,0.607022567196
117.1999940000,40.7000000000,0.643023290055,0.661136403273
117.2000000000,40.7000000000,0.643019176905,0.661137750060
117.3000000000,40.7000000000,0.580295831589,0.683707339507
117.3000060000,40.7000000000,0.580292392710,0.683708693760
117.4000060000,40.7000000000,0.527634609995,0.713780305551
116.2000000000,40.8000000000,1.999953987958,0.500965007258
116.3000000000,40.8000000000,1.866896095576,0.485093305895
116.3000060000,40.8000000000,1.866887722744,0.485100358989
116.4000000000,40.8000000000,1.722163557497,0.649860514986
116.4000060000,40.8000000000,1.722154613542,0.649845348596
116.5000000000,40.8000000000,1.570796326795,0.681153003747
116.5999940000,40.8000000000,1.419438040048,0.766720650353
116.6000000000,40.8000000000,1.419429096093,0.766718556526
116.6999940000,40.8000000000,1.274704930845,0.622685614870
116.7000000000,40.8000000000,1.274696558014,0.622685445156
116.8000000000,40.8000000000,1.141638665632,0.598276730317
116.8000060000,40.8000000000,1.141631098234,0.598276813338
116.9000060000,40.8000000000,1.022950622761,0.582741647407
116.4000000000,40.8000020000,1.722162961235,0.649859503873
116.5000000000,40.8000020000,1.570796326795,0.681153003747
116.5999940000,40.8000020000,1.419438636276,0.766720789936
116.6000000000,40.8000020000,1.419429692355,0.766718696111
116.6999940000,40.8000020000,1.274706047190,0.622685637501
116.7000000000,40.8000020000,1.274697674386,0.622685467782
116.8000000000,40.8000020000,1.141640179114,0.598276713717
116.4000000000,40.9000000000,1.697229890277,0.610662461238
116.5000000000,40.9000000000,1.570796326795,0.681153003747
116.5999940000,40.9000000000,1.444370268748,0.761156628405
116.6000000000,40.9000000000,1.444362763313,0.761158906533
116.6999940000,40.9000000000,1.321854020861,0.647186243658
116.4000000000,40.9000020000,1.697229473309,0.610662382942
116.5000000000,40.9000020000,1.570796326795,0.681153003747
116.5999940000,40.9000020000,1.444370685691,0.761156501852
116.6000000000,40.9000020000,1.444363180280,0.761158779969
116.6999940000,40.9000020000,1.321854816807,0.647186798648
116.7000000000,40.9000020000,1.321847653105,0.647181803656
116.8000000000,40.9000020000,1.206484573032,0.610338021798
116.4000000000,41.0000000000,1.679321028679,0.607415085795
116.5000000000,41.0000000000,1.570796326795,0.681153003747
116.5999940000,41.0000000000,1.462278085391,0.690473728954
116.6000000000,41.0000000000,1.462271624911,0.690473049613
116.6999940000,41.0000000000,1.356250901559,0.672501183230
116.5999940000,41.1000000000,1.475755585081,0.691956809224
116.6999940000,41.1000000000,1.382395911438,0.758662273263
